"id","accommodates","antiguedad","host_response_rate","host_response_time","neighborhood_overview_flag","bathrooms","beds","price","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","property_type","room_type","minimum_nights","maximum_nights","whatcluster_k"
23728352,4,14981,1,1,1,1,3,87,1,7,1,1,"Centro",1,1,4,15,"1"
23728520,6,14981,1,1,1,1,5,94,1,7,1,1,"Centro",1,1,3,15,"1"
23916986,2,17277,1,1,0,1,1,157,0,3,1,1,"Centro",1,1,1,10,"1"
23729053,4,16331,1,1,0,1,4,92,0,1,1,1,"Centro",1,1,2,1125,"1"
23737362,6,16577,1,1,0,1,4,81,1,17,1,1,"Carretera de Cadiz",1,1,1,1125,"1"
23739739,6,17406,1,1,0,1,3,250,1,12,1,1,"Centro",1,1,2,180,"1"
23924964,1,15280,1,2,1,1.5,1,17,1,1,1,1,"Bailen-Miraflores",2,2,30,90,"5"
23742313,4,17084,1,1,1,1,3,139,1,1,1,1,"Centro",1,1,2,1125,"1"
23747895,6,17567,1,1,1,2,3,117,1,8,1,1,"Centro",1,1,3,1125,"1"
23756385,4,17567,1,1,1,1,3,123,1,8,1,1,"Centro",1,1,2,1125,"1"
23941925,2,17052,1,1,0,1,2,219,0,88,1,1,"Centro",1,1,1,1125,"1"
23943326,2,16266,1,2,0,1,1,221,0,3,1,1,"Centro",1,1,2,100,"1"
23960122,4,16577,1,1,1,2,3,156,1,17,1,1,"Carretera de Cadiz",1,1,4,730,"1"
23970182,4,15268,1,1,1,1,4,82,1,8,1,1,"Centro",1,1,2,1124,"1"
23972079,6,17614,1,1,1,1,4,93,1,1,1,1,"Bailen-Miraflores",1,1,4,30,"1"
23783164,6,17604,1,2,1,2,1,121,0,17,1,1,"Carretera de Cadiz",1,1,2,1125,"1"
23784431,2,16919,1,1,1,1,1,87,1,5,1,1,"Este",1,1,3,40,"1"
23973770,1,17614,1,1,1,1,1,23,1,1,1,1,"Bailen-Miraflores",5,2,1,1125,"5"
23784853,4,15268,1,1,1,1,2,79,1,8,1,1,"Centro",1,1,2,1125,"1"
23808886,4,17002,1,1,0,1,2,123,1,6,1,1,"Centro",1,1,1,60,"1"
23984216,4,16056,1,3,1,1,3,87,0,1,1,1,"Centro",1,1,2,180,"1"
23810576,2,15537,1,1,0,2,2,35,0,19,1,1,"Centro",2,2,1,1125,"5"
23819182,1,16741,1,1,1,1,1,25,0,14,1,1,"Carretera de Cadiz",2,2,1,1125,"5"
23823312,4,17406,1,1,1,1,1,200,1,12,1,1,"Carretera de Cadiz",1,1,2,1125,"1"
23987915,2,16742,1,1,1,1,1,26,0,4,1,1,"Carretera de Cadiz",2,2,1,1125,"5"
23988425,1,16742,1,1,1,1,1,33,0,4,1,1,"Carretera de Cadiz",2,2,1,1125,"5"
23993533,3,16724,0,4,1,1,2,50,0,2,1,1,"Centro",1,1,2,1125,"2"
23838261,4,17607,1,1,1,1,2,128,0,1,1,1,"Centro",1,1,4,30,"1"
23839343,6,16028,1,1,1,1,3,173,1,2,1,1,"Centro",1,1,1,1125,"1"
23849328,3,17557,1,1,1,1.5,1,71,0,7,1,1,"Centro",5,2,1,15,"5"
23849464,7,17026,1,1,0,1,7,59,0,53,1,1,"Centro",1,1,2,1125,"1"
24006216,6,15570,1,1,0,1,4,160,0,52,1,1,"Centro",1,1,1,1125,"1"
23855044,6,15967,0.8,1,1,1.5,4,101,1,2,1,1,"Centro",1,1,2,1124,"1"
24006241,4,17616,1,1,1,1,2,69,0,2,1,1,"Carretera de Cadiz",1,1,2,30,"1"
23855215,6,17553,1,1,1,1.5,4,180,1,4,1,1,"Centro",1,1,1,1125,"1"
24018731,4,16826,1,1,1,1,2,81,0,1,1,1,"Centro",1,1,2,1125,"1"
23858471,4,15948,0.97,1,0,1,2,132,0,69,1,1,"Centro",1,1,1,365,"1"
24036503,9,17026,1,1,0,2,9,477,0,53,1,1,"Centro",1,1,2,1125,"3"
23858886,4,16839,1,1,0,1,2,91,0,10,1,1,"Centro",1,1,2,1124,"1"
23860290,3,17608,1,1,0,1,2,59,0,11,1,1,"Carretera de Cadiz",28,2,2,1125,"5"
23867444,2,17608,0.14,4,1,1,1,67,0,1,1,0,"Carretera de Cadiz",6,1,2,1125,"2"
24040064,8,17026,1,1,0,1,8,64,0,53,1,1,"Centro",1,1,2,1125,"3"
24059916,3,17470,1,1,1,1,1,76,0,19,1,1,"Centro",1,1,5,1105,"1"
23869717,2,16490,1,1,1,1,1,115,1,3,1,1,"Centro",7,1,2,30,"1"
24100620,5,17035,1,2,1,1,4,127,1,3,1,1,"Centro",1,1,3,300,"1"
23876315,2,16742,1,1,1,1,1,26,0,4,1,1,"Carretera de Cadiz",2,2,1,1125,"5"
23877090,2,16710,1,2,1,1,1,50,1,3,1,1,"Centro",2,2,3,20,"5"
24137423,6,17434,1,1,0,2,4,136,0,81,1,1,"Churriana",1,1,1,365,"1"
24155166,2,17342,1,1,1,1.5,1,61,0,3,1,1,"Centro",1,1,3,1125,"1"
23881480,2,17160,1,1,1,1,2,119,0,3,1,1,"Centro",1,1,4,29,"1"
24155190,4,16116,0.94,1,1,1,3,117,0,10,1,1,"Centro",1,1,2,365,"1"
24176624,1,16672,1,1,1,1,1,41,1,5,1,1,"Centro",14,2,2,30,"5"
23886908,4,15948,0.97,1,0,1,3,74,0,69,1,1,"Centro",1,1,1,365,"1"
24190065,10,17617,0,4,1,2,3,260,0,4,1,1,"Cruz De Humilladero",10,1,3,130,"2"
24483885,4,16869,1,1,1,1,2,138,1,9,1,1,"Centro",1,1,1,1125,"1"
24246604,3,17174,1,1,1,1,2,160,0,2,1,1,"Centro",1,1,4,1125,"1"
24253884,5,17100,1,1,1,2,3,175,1,5,1,1,"Este",1,1,2,1125,"1"
24254921,2,17616,1,1,0,1,1,59,0,6,1,1,"Centro",8,1,3,1125,"1"
24261740,2,17626,1,2,0,1,1,33,0,2,1,1,"Carretera de Cadiz",2,2,2,1125,"5"
24493515,2,17274,1,1,0,1,1,96,0,46,1,1,"Centro",1,1,1,365,"1"
24506463,6,17026,1,1,0,1,1,99,0,53,1,1,"Centro",1,1,2,365,"1"
24270477,4,16760,1,1,1,1,3,84,1,1,1,1,"Este",1,1,2,1125,"1"
24567182,4,16710,1,2,1,1.5,2,100,1,3,1,1,"Centro",1,1,3,60,"1"
24273168,4,19122,1,1,1,1,2,87,0,6,1,1,"Centro",1,1,2,1125,"1"
24587239,8,17275,1,1,1,2,4,305,0,21,1,1,"Este",1,1,2,90,"1"
24277247,2,16474,1,1,1,1,2,62,1,2,1,1,"Centro",1,1,2,45,"1"
24589020,6,16998,1,3,1,1,8,121,0,1,1,1,"Este",1,1,3,1125,"1"
24286765,7,17035,1,2,0,1,5,116,1,3,1,1,"Ciudad Jardin",1,1,2,100,"1"
24325257,3,15677,1,1,0,1,1,65,0,3,1,1,"Bailen-Miraflores",6,1,2,365,"1"
24596299,2,17100,1,1,1,1,1,148,1,5,1,1,"Este",1,1,2,30,"1"
24621969,8,16813,1,1,1,2,4,182,0,2,1,1,"Carretera de Cadiz",1,1,1,1125,"1"
24640463,6,16892,1,1,1,2,7,123,1,6,1,1,"Centro",1,1,2,1125,"1"
24641180,4,16975,1,1,0,1,3,163,0,40,1,1,"Centro",1,1,1,365,"1"
24353710,7,16098,1,1,1,2,5,232,0,20,1,1,"Centro",1,1,1,1125,"1"
24647213,3,16833,1,1,1,1,1,83,1,2,1,1,"Centro",1,1,2,180,"1"
24365610,2,17448,1,1,0,1,1,73,1,7,1,1,"Ciudad Jardin",6,1,2,20,"1"
24371512,2,17626,1,2,0,2,1,31,0,2,1,1,"Carretera de Cadiz",2,2,2,1125,"5"
24384019,6,17634,1,3,1,2,5,119,1,1,1,1,"Carretera de Cadiz",1,1,5,30,"1"
24648422,5,17646,1,1,1,1,5,120,1,5,1,1,"Carretera de Cadiz",1,1,4,1125,"1"
24649658,3,17646,1,1,1,1,3,120,1,5,1,1,"Carretera de Cadiz",1,1,4,30,"1"
24649909,2,16991,1,1,1,1,2,68,1,3,1,1,"Centro",1,1,5,1125,"1"
24650106,2,17646,1,1,1,1,1,120,1,5,1,1,"Carretera de Cadiz",1,1,4,30,"1"
24386934,5,16712,0.9,1,1,1,3,156,0,112,1,1,"Centro",1,1,1,1125,"1"
24403951,3,17004,1,1,1,1,2,92,1,4,1,1,"Centro",1,1,2,30,"1"
24650389,2,17646,1,1,1,1,1,78,1,5,1,1,"Carretera de Cadiz",6,1,4,30,"1"
24429611,7,17002,1,1,1,2,5,181,1,6,1,1,"Centro",1,1,1,1125,"1"
24445016,8,17149,1,1,0,2,5,236,0,149,1,1,"Puerto de la Torre",8,1,1,1125,"3"
24676949,3,17647,0,4,1,1,1,110,0,1,1,1,"Ciudad Jardin",6,1,2,1125,"2"
24687300,4,17396,0.99,1,1,2,2,150,1,22,1,1,"Centro",1,1,3,300,"1"
24445703,4,17164,1,1,0,1,5,190,0,1,1,1,"Centro",1,1,2,1125,"1"
24698998,2,16724,1,1,1,1,1,79,1,11,1,1,"Centro",7,1,3,190,"1"
24447865,4,16098,1,1,1,1,2,160,0,20,1,1,"Centro",1,1,1,1125,"1"
24713733,3,17027,1,1,0,1,2,110,0,69,1,1,"Centro",1,1,2,1125,"1"
25481677,4,15570,1,1,0,1,2,75,0,52,1,1,"Este",1,1,1,1125,"1"
24715335,6,17649,1,1,1,1,4,129,0,1,1,1,"Este",1,1,2,1125,"1"
24732428,6,17530,1,1,1,1,4,84,0,1,1,1,"Centro",1,1,2,1125,"1"
25531761,5,17601,0.7,3,0,1,2,147,0,2,1,1,"Centro",1,1,1,1125,"1"
25541860,5,16098,1,1,1,1,3,157,0,20,1,1,"Centro",1,1,1,1125,"1"
24762693,3,16496,1,2,1,1,2,82,0,1,1,1,"Centro",8,1,1,1125,"1"
25582373,8,16814,1,1,0,1,4,130,1,5,1,1,"Centro",1,1,2,730,"1"
25600338,6,15487,1,1,1,2,3,201,0,75,1,1,"Centro",1,1,1,1125,"1"
24765317,6,17016,1,1,1,1,3,75,0,1,1,1,"Centro",1,1,2,1125,"1"
24845065,6,17211,1,1,1,1,4,79,1,2,1,1,"Centro",1,1,3,1125,"1"
24845210,2,17470,1,1,1,1,1,49,0,19,1,1,"Centro",1,1,4,220,"1"
24848224,2,17315,1,1,1,1,1,42,1,7,1,1,"Cruz De Humilladero",2,2,3,45,"5"
25604818,3,15268,1,1,1,1,1,73,1,8,1,1,"Centro",1,1,3,122,"1"
24860219,2,17315,1,1,1,1,1,38,1,7,1,1,"Cruz De Humilladero",2,2,3,30,"5"
25705350,4,17052,1,1,1,1,2,183,0,88,1,1,"Centro",1,1,1,1125,"1"
24872844,1,17315,1,1,1,1,1,69,1,7,1,1,"Cruz De Humilladero",2,2,3,35,"5"
25705394,4,17052,1,1,1,1,2,182,0,88,1,1,"Centro",1,1,1,1125,"1"
25706222,4,17052,1,1,1,1,2,180,0,88,1,1,"Centro",1,1,1,1125,"1"
25706263,4,17052,1,1,1,1,2,194,0,88,1,1,"Centro",1,1,1,1125,"1"
24888809,6,15666,1,1,1,1,5,96,1,1,1,1,"Centro",1,1,3,60,"1"
24911676,8,17567,1,1,1,3,6,207,1,8,1,1,"Cruz De Humilladero",1,1,3,1125,"3"
25706403,2,17052,1,1,1,1,2,156,0,88,1,1,"Centro",1,1,1,1125,"1"
25706532,2,17052,1,1,1,1,2,157,0,88,1,1,"Centro",1,1,1,1125,"1"
25707430,4,17052,1,1,1,1,2,193,0,88,1,1,"Centro",1,1,1,1125,"1"
25707519,4,17052,1,1,1,1,2,178,0,88,1,1,"Centro",1,1,1,1125,"1"
25726238,6,16779,1,2,0,1,5,142,1,11,1,1,"Centro",1,1,2,1125,"1"
25760258,4,17434,1,1,0,2,3,113,0,81,1,1,"Centro",1,1,1,1125,"1"
25767449,4,16969,1,1,1,1,2,100,1,1,1,1,"Centro",1,1,4,1125,"1"
24937695,5,16006,1,1,1,1.5,4,120,0,12,1,1,"Centro",1,1,6,1125,"1"
25795620,6,17688,1,1,1,2,4,100,0,2,1,1,"Puerto de la Torre",19,1,2,89,"1"
24937720,6,16207,1,1,1,1,3,139,0,4,1,1,"Este",1,1,3,1125,"1"
24952537,3,17557,1,1,1,1.5,2,66,0,7,1,1,"Centro",5,2,1,15,"5"
24962494,3,16829,1,1,1,1,3,108,1,1,1,1,"Centro",1,1,3,1125,"1"
25801580,6,17421,1,1,1,1.5,6,129,0,1,1,1,"Centro",8,1,2,1125,"1"
24987061,2,17448,1,1,1,1,1,57,1,7,1,1,"Ciudad Jardin",1,1,2,14,"1"
25826918,4,17043,1,1,1,2,2,300,1,1,1,1,"Centro",1,1,3,1125,"1"
25005996,4,15901,1,1,1,2,3,132,1,2,1,1,"Centro",1,1,3,90,"1"
25076363,4,16979,0.98,1,0,1,2,94,0,234,1,1,"Centro",1,1,1,1125,"1"
25076364,4,16979,0.98,1,0,1,2,100,0,234,1,1,"Centro",1,1,1,1125,"1"
25092852,6,16975,1,1,0,2,4,172,0,40,1,1,"Centro",1,1,1,365,"1"
25856535,4,17681,1,1,1,1,3,147,1,1,1,1,"Centro",1,1,3,15,"1"
25858852,4,17690,1,2,1,1,1,41,0,6,1,1,"Este",1,1,2,60,"1"
25102401,6,17060,1,1,0,1.5,1,154,0,3,1,1,"Centro",1,1,1,1125,"1"
25108815,6,17666,1,1,1,1,3,144,0,1,1,1,"Centro",1,1,2,730,"1"
25124179,6,15540,1,1,1,2,4,98,1,7,1,1,"Centro",1,1,3,1125,"1"
25878864,4,17038,1,2,1,1,4,188,0,2,1,1,"Centro",1,1,2,1125,"1"
25241429,2,17672,1,1,0,1,2,27,0,1,1,1,"Centro",5,2,2,15,"5"
25891012,4,16088,1,1,1,1,2,76,0,3,1,1,"Centro",1,1,7,1125,"1"
25262201,3,17672,0,4,0,1,3,30,0,1,1,0,"Cruz De Humilladero",1,1,60,366,"2"
25271003,4,17275,1,1,1,1,3,206,0,21,1,1,"Centro",1,1,2,60,"1"
25906143,2,17391,1,1,1,1,1,65,0,2,1,1,"Centro",1,1,3,1125,"1"
25272218,5,17672,1,1,0,1,2,61,0,1,1,1,"Centro",1,1,1,1125,"1"
25273549,2,17183,0.86,1,0,1.5,1,58,0,6,1,1,"Este",1,1,2,1125,"1"
25926419,2,16295,1,1,1,1,2,113,1,7,1,1,"Centro",6,1,1,1125,"1"
25943198,4,17690,1,2,1,1,1,41,0,6,1,1,"Este",1,1,2,60,"1"
25284398,6,17673,1,1,1,1,6,113,1,1,1,1,"Centro",1,1,2,31,"1"
25986352,4,17377,1,2,1,1,4,86,0,1,1,1,"Centro",1,1,1,1125,"1"
25288960,3,15590,1,1,1,1,2,89,0,2,1,1,"Centro",1,1,4,180,"1"
25345848,2,17035,1,1,1,1,2,30,1,3,1,1,"Bailen-Miraflores",2,2,1,1125,"5"
25346662,2,17035,1,1,1,1,1,30,1,3,1,1,"Centro",2,2,1,1125,"5"
25986738,2,15658,1,1,1,1,2,70,0,9,1,1,"Centro",23,1,7,1000,"1"
25441144,5,17601,0.7,3,0,1,2,150,0,2,1,1,"Centro",1,1,1,1125,"1"
25474892,2,17274,1,1,0,1,1,110,0,46,1,1,"Centro",1,1,1,365,"1"
26035370,4,17685,1,1,1,1.5,2,150,1,1,1,1,"Cruz De Humilladero",1,1,4,1125,"1"
26361381,2,17707,1,1,1,1,2,103,0,12,1,1,"Centro",1,1,2,91,"1"
26042442,3,15948,0.97,1,0,1,2,86,0,69,1,1,"Centro",1,1,1,365,"1"
26418169,3,17710,1,1,1,1,2,51,1,1,1,1,"Centro",7,1,3,1125,"1"
26056445,8,17016,1,1,1,2,6,135,1,7,1,1,"Centro",1,1,3,1125,"3"
26419306,4,17702,1,1,1,1,2,145,1,2,1,1,"Centro",1,1,5,150,"1"
26437687,4,15722,1,1,0,1,1,72,0,9,1,1,"Centro",1,1,1,1000,"1"
26063508,4,16810,1,1,0,1.5,3,74,0,5,1,1,"Centro",1,1,1,365,"1"
26461534,6,17026,1,1,1,1,2,41,0,53,1,1,"Centro",1,1,1,354,"1"
26498857,4,17713,1,1,1,1,3,68,1,1,1,1,"Campanillas",11,1,3,1125,"1"
26078735,4,17698,1,1,1,1.5,1,97,1,2,1,1,"Cruz De Humilladero",1,1,2,1125,"1"
26504804,7,17714,1,1,1,2,7,150,0,1,1,1,"Cruz De Humilladero",1,1,3,1125,"3"
26516802,8,16838,1,1,0,2,4,167,0,7,1,1,"Centro",1,1,3,1125,"1"
26519457,4,16999,1,2,1,1,2,35,1,2,1,1,"Puerto de la Torre",12,1,3,30,"1"
26080207,4,16855,1,1,0,1,3,61,1,3,1,1,"Carretera de Cadiz",6,1,2,1125,"1"
26113744,6,16565,1,1,0,2,3,151,0,3,1,1,"Centro",1,1,3,40,"1"
26547472,3,16559,1,1,0,1,2,73,1,9,1,1,"Este",5,2,1,1125,"5"
26556131,2,17026,1,1,0,1,1,75,1,2,1,1,"Centro",2,2,4,10,"5"
26131624,6,16085,1,1,1,1,4,142,1,7,1,1,"Centro",1,1,4,1125,"1"
26131928,4,17548,1,1,1,1,3,86,1,1,1,1,"Centro",1,1,2,1125,"1"
26568450,4,15833,1,1,1,1,2,104,1,2,1,1,"Centro",1,1,6,300,"1"
26134411,8,16208,1,1,1,2,5,279,0,2,1,1,"Centro",1,1,2,30,"1"
26585425,4,17166,1,3,1,0,2,117,0,2,1,1,"Carretera de Cadiz",1,1,4,30,"1"
26598359,2,17476,0.9,3,1,1,3,37,1,1,1,1,"Teatinos-Universidad",14,2,1,35,"5"
26614634,5,17430,0.99,1,0,2,4,158,0,36,1,1,"Centro",1,1,1,1125,"1"
26619329,8,17717,1,1,0,3,6,371,1,1,1,0,"Carretera de Cadiz",1,1,2,60,"3"
26620014,4,17274,1,1,0,1.5,4,325,1,73,1,1,"Centro",1,1,1,1125,"1"
26174682,6,17434,1,1,0,1,4,108,0,81,1,1,"Centro",1,1,1,1125,"1"
26206276,6,17583,1,1,1,2,4,181,1,2,1,1,"Este",1,1,2,31,"1"
26630174,3,17717,1,1,1,1,2,298,0,12,1,1,"Cruz De Humilladero",1,1,1,29,"1"
26708663,6,17720,1,1,1,1,7,130,0,4,1,1,"Carretera de Cadiz",10,1,2,45,"1"
26302924,5,17640,1,1,1,1,4,132,1,2,1,1,"Centro",1,1,2,28,"1"
26312425,4,17601,1,1,0,1,2,75,0,8,1,1,"Centro",1,1,1,35,"1"
26710916,6,17720,0,4,0,2,4,160,0,1,1,1,"Carretera de Cadiz",1,1,3,60,"2"
26712644,4,16278,1,1,1,1,2,119,1,3,1,1,"Centro",1,1,3,90,"1"
26729906,6,16979,0.98,1,0,2,4,129,0,234,1,1,"Centro",1,1,1,1125,"1"
26312542,2,17707,1,1,1,1,1,50,1,1,1,1,"Este",1,1,3,20,"1"
26744011,13,16979,0.98,1,0,3.5,10,351,0,234,1,1,"Ciudad Jardin",16,1,1,1125,"3"
26316147,4,16004,1,1,1,1,2,103,1,2,1,1,"Centro",7,1,2,32,"1"
26762871,2,16757,1,1,1,1,1,39,0,5,1,1,"Bailen-Miraflores",1,1,3,1125,"1"
26762998,4,17494,1,1,1,2,3,1000,0,8,1,1,"Teatinos-Universidad",1,1,3,1125,"1"
26763032,4,16254,1,1,0,1,4,103,1,12,1,1,"Centro",1,1,7,1125,"1"
26318847,6,15807,0.98,1,1,2,4,272,0,96,1,1,"Centro",1,1,1,1125,"1"
26326614,2,17707,1,1,1,1,2,104,0,12,1,1,"Centro",1,1,2,91,"1"
26328065,6,17707,1,1,1,1,3,70,0,3,1,1,"Cruz De Humilladero",7,1,4,1125,"1"
26767105,2,16293,1,1,1,1,1,105,1,1,1,1,"Centro",1,1,3,9,"1"
26342902,3,16826,0,4,1,1,1,119,0,1,1,1,"Este",1,1,2,1125,"2"
26355013,2,17708,1,2,1,1,1,89,1,1,1,1,"Centro",1,1,2,1125,"1"
26796462,6,17044,1,1,0,2,6,550,1,6,1,1,"Centro",1,1,2,28,"1"
26358516,7,17002,1,1,1,1,4,90,0,1,1,1,"Centro",1,1,3,1125,"1"
26803178,2,17363,1,1,0,1,2,44,0,3,1,1,"Centro",2,2,2,14,"5"
26834438,6,17632,1,1,1,1,3,138,1,2,1,1,"Carretera de Cadiz",1,1,4,1125,"1"
27260708,10,16675,1,1,1,1.5,6,250,0,3,1,1,"Centro",1,1,1,1125,"3"
27271057,2,15578,1,1,0,1,1,109,0,90,1,1,"Centro",1,1,2,1125,"1"
26835633,3,16798,1,2,1,1,1,76,0,1,1,1,"Centro",1,1,5,1125,"1"
26862318,4,15807,0.98,1,1,1,1,126,0,96,1,1,"Centro",1,1,1,1125,"1"
27315430,4,16006,1,1,1,1,2,90,0,12,1,1,"Centro",1,1,5,1125,"1"
27334072,5,17410,1,3,1,2,2,60,0,1,1,1,"Centro",1,1,2,1125,"1"
26863246,4,17725,1,1,1,1,2,64,1,2,1,1,"Centro",1,1,3,59,"1"
26863725,4,17725,1,1,1,1,2,133,1,2,1,1,"Centro",1,1,3,59,"1"
26936694,4,17457,1,1,1,1,2,69,0,19,1,1,"Centro",1,1,2,1125,"1"
26942274,7,15807,0.98,1,1,1,3,169,0,96,1,1,"Centro",1,1,1,1125,"1"
26947980,4,15537,1,1,1,1,3,58,0,19,1,1,"Centro",6,1,1,1125,"1"
27358097,4,17353,1,1,1,1,1,65,0,29,1,1,"Este",1,1,2,1125,"1"
26985594,4,15570,1,1,0,1,2,114,0,52,1,1,"Este",1,1,1,1125,"1"
26988116,3,17617,0,4,1,1.5,2,90,0,4,1,1,"Cruz De Humilladero",4,2,2,2,"2"
27016311,5,17717,1,1,1,1,3,126,0,12,1,1,"Cruz De Humilladero",7,1,1,39,"1"
27363966,2,17428,0.97,1,1,1,1,54,0,7,1,1,"Carretera de Cadiz",6,1,1,1125,"1"
27364844,4,17428,0.97,1,1,1,2,52,0,7,1,1,"Carretera de Cadiz",6,1,1,1125,"1"
27378494,4,17321,1,1,0,1,2,91,0,23,1,1,"Centro",1,1,1,365,"1"
27018655,6,16979,0.98,1,0,2,5,153,0,234,1,1,"Centro",1,1,1,1125,"1"
27018658,4,16979,0.98,1,0,1,2,135,0,234,1,1,"Centro",1,1,1,1125,"1"
27382952,4,17494,1,1,1,2,3,1000,0,8,1,1,"Teatinos-Universidad",1,1,5,30,"1"
27019907,3,17717,1,1,1,1,3,479,0,12,1,1,"Cruz De Humilladero",1,1,1,29,"1"
27407662,4,17744,1,1,1,1,3,88,0,1,1,1,"Centro",1,1,2,1125,"1"
27047776,6,16979,0.98,1,0,2,5,139,0,234,1,1,"Carretera de Cadiz",1,1,1,1125,"1"
27432296,6,17136,1,1,1,2,3,226,1,3,1,1,"Centro",1,1,4,1125,"1"
27052577,2,17015,1,1,1,1,4,78,1,3,1,1,"Carretera de Cadiz",6,1,5,1125,"1"
27454431,6,15974,1,2,0,1,3,133,0,1,1,1,"Cruz De Humilladero",1,1,2,30,"1"
27054480,4,17730,1,3,1,1,2,77,1,1,1,1,"Bailen-Miraflores",1,1,4,60,"1"
27464365,4,16889,1,2,1,1,1,84,0,2,1,1,"Centro",1,1,2,1125,"1"
27080008,5,16836,1,1,1,2,4,82,0,2,1,1,"Teatinos-Universidad",7,1,5,31,"1"
27477444,2,15925,1,1,1,1,2,94,1,3,1,1,"Centro",1,1,2,30,"1"
27102110,7,15570,1,1,0,1,4,143,0,52,1,1,"Centro",1,1,1,1125,"1"
27477577,2,15925,1,1,0,1,1,122,1,3,1,1,"Centro",1,1,2,1125,"1"
27477990,4,17746,1,1,1,1,2,71,1,1,1,1,"Centro",1,1,1,60,"1"
27149895,4,16015,1,1,1,1,2,81,1,3,1,1,"Centro",1,1,4,60,"1"
27191345,3,17470,1,1,1,1,1,60,0,19,1,1,"Centro",1,1,4,133,"1"
27193437,4,15487,1,1,1,1,1,151,0,75,1,1,"Centro",1,1,1,1125,"1"
27483640,3,16894,1,1,1,1,3,78,0,1,1,1,"Centro",1,1,3,180,"1"
27195061,4,16765,1,1,1,1,1,109,1,2,1,1,"Centro",1,1,1,31,"1"
27503212,2,17747,1,2,1,1,1,86,0,4,1,1,"Centro",6,1,3,730,"1"
28315432,4,16510,1,1,1,1,3,84,1,1,1,1,"Centro",1,1,3,30,"1"
27533719,2,17021,1,1,1,1,1,30,0,4,1,1,"Centro",2,2,1,730,"5"
27544477,2,17702,1,1,1,1,1,125,1,2,1,1,"Centro",1,1,5,365,"1"
27547047,6,16830,1,1,1,2,5,211,1,14,1,1,"Centro",1,1,1,365,"1"
28335200,6,16409,1,1,0,1,4,69,0,35,1,1,"Centro",1,1,1,1125,"1"
28352714,1,17617,0,4,1,1.5,2,89,0,4,1,1,"Cruz De Humilladero",4,2,1,90,"2"
27576258,2,17617,0,4,1,1.5,2,56,0,4,1,1,"Cruz De Humilladero",4,2,1,27,"2"
28387060,2,17452,1,1,0,1,1,103,1,3,1,1,"Centro",7,1,2,90,"1"
27578944,2,17226,1,1,0,1,1,104,1,1,1,1,"Centro",1,1,4,1125,"1"
28401731,4,17090,1,1,1,1,2,101,0,7,1,1,"Centro",7,1,2,60,"1"
27592329,4,17751,1,1,1,1.5,1,58,1,1,1,1,"Este",1,1,2,15,"1"
28421928,8,15578,1,1,0,2.5,4,213,0,90,1,1,"Bailen-Miraflores",8,1,3,1125,"3"
28424741,2,17784,1,1,1,1,2,115,0,6,1,0,"Centro",1,1,2,1125,"2"
27615723,7,15733,1,1,0,2,3,73,0,22,1,1,"Centro",8,1,1,365,"1"
27618698,1,16216,1,1,1,1,1,29,0,2,1,1,"Palma-Palmilla",2,2,3,7,"5"
28428473,4,16464,1,2,1,1,2,236,0,2,1,1,"Centro",7,1,2,1125,"1"
27628242,6,16979,0.98,1,0,1,4,112,0,234,1,1,"Centro",1,1,1,1125,"1"
27645898,6,17197,1,1,1,2,4,178,0,12,1,1,"Centro",1,1,3,1125,"1"
27656151,6,17478,1,1,1,2,4,146,1,1,1,1,"Carretera de Cadiz",1,1,3,90,"1"
28452397,6,17052,1,1,0,2,4,410,0,88,1,1,"Centro",1,1,1,1125,"1"
28493632,7,17786,1,1,0,2,3,293,0,2,1,1,"Centro",1,1,1,1125,"1"
28513950,2,17784,1,1,0,1,1,79,0,6,1,0,"Centro",1,1,2,1125,"2"
28537345,4,15807,0.98,1,1,2,2,162,0,96,1,1,"Centro",1,1,1,1125,"1"
28556078,2,17784,1,1,1,1,2,79,0,6,1,0,"Centro",1,1,2,1125,"2"
27676034,3,17643,1,1,1,1,2,90,0,3,1,1,"Centro",1,1,2,1125,"1"
28556383,2,17784,1,1,1,1,1,77,0,6,1,0,"Centro",1,1,2,1125,"2"
28556688,2,17784,1,1,1,1,1,78,0,6,1,0,"Centro",1,1,2,1125,"2"
28556919,5,17784,1,1,1,1,3,128,0,6,1,0,"Centro",1,1,2,1125,"2"
27725808,1,17756,1,1,1,1,1,39,0,3,1,1,"Palma-Palmilla",2,2,1,1125,"5"
28603199,5,16979,0.98,1,0,1,3,106,0,234,1,1,"Centro",1,1,1,1125,"1"
28603200,4,16979,0.98,1,0,1,3,106,0,234,1,1,"Centro",1,1,1,1125,"1"
28603201,4,16979,0.98,1,0,1,3,106,0,234,1,1,"Centro",1,1,1,1125,"1"
28603202,5,16979,0.98,1,0,1,3,106,0,234,1,1,"Centro",1,1,1,1125,"1"
28603203,5,16979,0.98,1,0,1,4,129,0,234,1,1,"Centro",1,1,1,1125,"1"
28603204,5,16979,0.98,1,0,1,3,106,0,234,1,1,"Centro",1,1,1,1125,"1"
28603205,4,16979,0.98,1,0,1,3,106,0,234,1,1,"Centro",1,1,1,1125,"1"
27733098,3,17026,1,1,0,1,2,93,0,53,1,1,"Centro",1,1,2,1125,"1"
